mag,inj,fat,loss,slat,slon,elat,elon,len,wid,TMAX,TMIN,PRCP,SNOW,tornado_occurrence,AWND,WSFI,WSFM,WSFG,WDFG,WSF1,WSF2,WSF5,WDF1,WDF2,WDF5,WDFI,WDFM,WT03,WT11,ACMH,hour,minute,year,month,day,day_of_week,is_weekend,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,part_of_day_Night,part_of_day_Morning,part_of_day_Afternoon,part_of_day_Evening
1.0,0.0,0.0,497355.08714371553,34.23,-102.42,0.0,0.0,1.0,100.0,14.4,9.7,0.0,0.0,1.0,4.7,8.5,8.9,11.3,90.0,5.8,9.4,11.2,7.016709298534877e-15,-20.0,-20.0,-22.99999999999999,68.0,1.0,0.0,100.0,21,30,1972,7,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3.0,33.0,3.0,5000000.0,30.8409,-95.1824,30.881,-94.704,28.51,1100.0,23.0,11.0,0.0,0.0,1.0,3.2,11.3,7.6,12.1,190.0,8.0,9.8,14.3,40.000000000000014,-40.00000000000002,-50.000000000000014,68.0,-45.00000000000001,1.0,1.0,60.0,16,35,2020,4,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,35.45,-100.33,0.0,0.0,1.0,50.0,19.6,11.9,12.0,0.0,1.0,6.6,9.3,5.4,7.2,315.0,8.0,5.8,7.2,79.99999999999999,-69.99999999999997,-59.99999999999997,68.0,7.016709298534877e-15,1.0,1.0,70.0,18,18,1995,5,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,35.22,-102.22,0.0,0.0,1.5,90.0,19.0,15.5,0.0,0.0,1.0,4.9,9.3,3.1,7.7,90.0,6.3,9.4,11.2,30.0,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,50.0,20,5,1989,5,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,32.02,-98.7,32.02,-98.7,0.1,20.0,17.2,13.2,31.0,0.0,1.0,5.5,9.3,7.6,6.2,90.0,3.1,11.6,13.9,40.000000000000014,30.0,30.0,68.0,-45.00000000000001,1.0,1.0,80.0,19,26,1996,5,30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,32.9,-95.32,32.88,-95.25,0.5,25.0,20.3,13.5,0.0,0.0,1.0,12.5,9.3,10.3,14.4,45.0,7.6,10.3,12.5,50.0,50.0,59.99999999999999,68.0,7.016709298534877e-15,1.0,1.0,50.0,18,12,1996,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,29.95,-95.7,0.0,0.0,0.1,10.0,14.3,2.0,6.4,0.0,1.0,4.7,10.3,8.5,10.8,90.0,5.4,9.4,11.2,-80.00000000000003,-20.0,-20.0,-1.4033418597069754e-14,90.0,1.0,0.0,30.0,15,50,1975,7,12,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,30.42,-97.68,0.0,0.0,0.2,10.0,19.3,11.6,8.4,0.0,1.0,6.7,9.3,11.6,11.3,90.0,4.0,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,50.0,17,25,1990,5,18,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,33.0808,-94.2455,33.0971,-94.1649,4.8,50.0,23.5,15.0,0.0,0.0,1.0,1.3,9.7,7.6,10.8,90.0,8.0,8.0,17.9,40.000000000000014,30.0,30.0,68.0,-45.00000000000001,1.0,1.0,60.0,18,34,2010,4,23,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,500000.0,31.0384,-100.5931,31.0669,-100.6043,2.08,250.0,13.5,1.3,0.3,0.0,1.0,4.9,14.1,7.6,12.1,270.0,8.0,14.8,19.7,40.000000000000014,-80.00000000000003,-69.99999999999997,68.0,-45.00000000000001,1.0,1.0,60.0,1,5,2019,5,18,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.07256019139958768,0.0,0.0,33978.55243833054,33.9621,-100.3,33.9621,-100.3,0.01,20.0,28.5,16.5,0.0,0.0,1.0,4.5,9.8,7.6,12.5,270.0,8.0,9.8,12.5,40.000000000000014,-90.0,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,18,44,2021,3,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,9.0,1.0,5000000.0,31.52,-94.12,31.92,-92.67,85.2,200.0,33.0,16.0,0.0,0.0,1.0,4.7,11.6,7.6,8.2,135.0,8.0,9.4,11.2,30.0,-20.0,-20.0,7.016709298534877e-15,90.0,1.0,0.0,50.0,19,30,1974,3,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,30000.0,29.97,-95.7,29.97,-95.7,1.0,30.0,13.0,6.0,0.0,0.0,1.0,4.7,9.3,7.6,6.7,170.0,8.0,7.6,10.3,40.000000000000014,-30.00000000000001,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,0.0,3,45,1998,10,18,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,0.0,0.0,150000.0,32.399,-94.2764,32.5021,-94.142,10.59,100.0,30.5,24.0,0.0,0.0,1.0,3.0,13.5,7.6,13.9,180.0,8.0,9.8,14.3,40.000000000000014,-40.00000000000002,-50.000000000000014,68.0,-45.00000000000001,1.0,1.0,60.0,8,8,2020,4,12,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,350000.0,29.7,-95.2,29.7,-95.2,1.0,150.0,24.0,13.0,0.0,0.0,1.0,3.5,9.3,7.6,4.0,90.0,8.0,5.8,5.8,40.000000000000014,40.000000000000014,30.0,68.0,-45.00000000000001,1.0,1.0,25.0,2,35,2000,11,24,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,29.98,-93.92,0.0,0.0,0.1,10.0,14.4,4.0,32.0,0.0,1.0,4.7,15.2,7.6,9.8,135.0,9.4,9.4,11.2,-50.000000000000014,-20.0,-20.0,7.016709298534877e-15,44.99999999999999,1.0,0.0,20.0,5,30,1979,5,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,29.58,-95.35,0.0,0.0,0.5,17.0,24.6,7.9,0.8,0.0,1.0,4.7,13.0,6.3,8.7,90.0,9.4,9.4,11.2,20.00000000000001,-20.0,-20.0,67.00000000000001,90.0,1.0,0.0,70.0,15,55,1970,10,11,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,32.37,-99.0,0.0,0.0,0.8,27.0,15.8,8.9,8.9,0.0,1.0,4.7,7.6,6.7,11.3,90.0,7.2,9.4,11.2,-10.000000000000009,-20.0,-20.0,90.0,90.0,1.0,0.0,30.0,16,40,1970,6,21,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,30.2,-102.78,30.2,-102.77,1.0,100.0,11.3,4.6,11.4,0.0,1.0,3.6,3.2,7.6,13.4,120.0,8.0,7.6,9.8,40.000000000000014,-59.99999999999999,-50.000000000000014,68.0,-45.00000000000001,1.0,1.0,75.0,15,18,2005,6,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,5000.0,31.15,-102.45,31.18,-102.38,8.0,150.0,15.7,9.4,16.0,0.0,1.0,3.8,9.3,1.8,8.7,45.0,4.0,9.4,11.2,-30.00000000000003,-20.0,-20.0,68.0,44.99999999999999,1.0,1.0,30.0,6,32,1992,5,24,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,32.75,-98.92,32.75,-98.92,0.1,50.0,20.8,11.7,0.0,0.0,1.0,7.2,10.3,7.6,10.7,160.0,8.0,9.8,11.2,40.000000000000014,-39.99999999999999,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,12,45,2004,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,32.57,-101.67,0.0,0.0,0.5,40.0,22.8,5.4,0.0,0.0,1.0,6.3,9.3,4.5,10.8,90.0,4.5,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,7.016709298534877e-15,1.0,1.0,30.0,18,21,1991,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,0.0,0.0,50000.0,31.42,-97.52,31.42,-97.52,0.1,30.0,13.0,6.0,0.0,0.0,1.0,4.7,9.3,7.6,10.7,80.0,8.0,3.6,4.5,40.000000000000014,-20.0,-49.99999999999999,68.0,-45.00000000000001,1.0,1.0,0.0,10,17,1998,10,17,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,50000.0,32.4195,-97.3302,32.4243,-97.302,1.68,75.0,19.3,15.3,5.2,0.0,1.0,1.5,15.8,7.6,13.0,270.0,8.0,11.2,16.1,40.000000000000014,79.99999999999999,50.0,68.0,-45.00000000000001,1.0,1.0,60.0,21,49,2022,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,35.35,-100.9,0.0,0.0,2.0,200.0,18.6,6.5,0.0,0.0,1.0,8.2,9.3,4.0,12.9,45.0,4.5,9.8,11.6,40.000000000000014,-40.00000000000002,-40.00000000000002,68.0,-44.99999999999999,1.0,1.0,0.0,19,15,1995,5,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,34.6,-102.78,34.6,-102.78,0.1,30.0,15.5,8.0,1.0,0.0,1.0,6.2,9.3,7.6,13.0,200.0,8.0,8.0,13.4,40.000000000000014,-30.00000000000003,-30.00000000000003,68.0,-45.00000000000001,1.0,1.0,38.0,18,25,2003,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,32.42,-100.4,0.0,0.0,0.2,20.0,17.0,4.3,0.0,0.0,1.0,8.0,9.3,3.1,14.9,45.0,4.5,9.8,11.6,40.000000000000014,-40.00000000000002,-40.00000000000002,68.0,-44.99999999999999,1.0,1.0,90.0,15,50,1995,5,31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,100000.0,28.55,-96.55,28.56,-96.54,1.0,100.0,18.1,12.8,0.0,0.0,1.0,4.6,4.5,7.6,10.8,90.0,8.0,7.6,8.0,40.000000000000014,-50.000000000000014,-50.000000000000014,68.0,-45.00000000000001,1.0,1.0,60.0,2,45,2006,10,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2.0,0.0,0.0,1074179.2994791768,31.1,-97.42,0.0,0.0,0.5,10.0,19.1,10.6,0.5,0.0,1.0,4.7,15.6,5.8,11.8,40.0,6.3,9.4,11.2,-90.0,-20.0,-20.0,22.00000000000001,-44.99999999999999,1.0,0.0,100.0,17,0,1965,8,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,31.43,-94.0,31.57,-93.62,16.7,75.0,23.2,19.6,0.0,0.0,1.0,4.5,9.3,7.6,8.0,250.0,8.0,10.3,9.8,40.000000000000014,-79.99999999999999,-69.99999999999997,68.0,-45.00000000000001,1.0,1.0,38.0,15,29,2003,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,50000.0,26.3651,-97.6718,26.3743,-97.6738,0.65,25.0,31.0,16.0,0.0,0.0,1.0,5.4,7.6,7.6,56.0,24.0,8.0,7.6,6.7,40.000000000000014,39.99999999999999,-1.4033418597069754e-14,68.0,-45.00000000000001,1.0,1.0,60.0,5,36,2015,10,30,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,35.2,-101.37,35.2,-101.37,0.1,25.0,14.0,6.0,0.0,0.0,1.0,4.5,9.3,7.6,10.3,200.0,8.0,10.3,13.4,40.000000000000014,-30.00000000000001,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,18,5,2001,5,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0.0,323826.93290945585,31.12,-97.73,31.12,-97.67,4.1,20.0,33.3,8.9,0.0,0.0,1.0,4.7,9.3,7.6,13.9,90.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,16,15,1955,3,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,200000.0,33.226,-97.1252,33.2647,-97.1049,2.89,250.0,19.2,2.5,0.0,0.0,1.0,3.5,22.3,7.6,10.7,270.0,8.0,7.6,12.1,40.000000000000014,7.016709298534877e-15,-20.0,68.0,-45.00000000000001,1.0,1.0,60.0,17,52,2019,4,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,32.13,-96.93,0.0,0.0,0.3,17.0,14.7,10.6,2.0,0.0,1.0,4.7,11.6,8.9,11.8,90.0,10.3,9.4,11.2,30.0,-20.0,-20.0,23.0,90.0,1.0,0.0,50.0,19,0,1968,4,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,29.37,-100.9,0.0,0.0,0.1,10.0,12.7,7.1,50.0,0.0,1.0,7.1,9.3,6.3,13.9,45.0,5.8,6.7,7.6,79.99999999999999,-69.99999999999997,-59.99999999999997,68.0,7.016709298534877e-15,1.0,1.0,100.0,21,6,1995,5,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,10000.0,31.68,-96.55,31.73,-96.56,3.58,35.0,21.7,18.3,0.0,0.0,1.0,5.1,3.9,7.6,10.8,90.0,8.0,10.7,13.0,40.000000000000014,30.0,10.0,68.0,-45.00000000000001,1.0,1.0,60.0,14,12,2006,12,29,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.0,50000.0,30.05,-95.0,0.0,0.0,1.0,50.0,18.2,9.0,23.4,0.0,1.0,11.3,9.3,5.4,12.9,45.0,9.8,6.3,7.2,-10.000000000000009,-59.99999999999999,-59.99999999999999,68.0,-44.99999999999999,1.0,1.0,60.0,7,0,1995,5,18,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,32.3,-97.17,32.3,-97.17,1.1,70.0,23.0,16.0,4.0,0.0,1.0,5.5,9.3,7.6,8.9,180.0,8.0,12.5,14.8,40.000000000000014,-70.00000000000003,9.999999999999996,68.0,-45.00000000000001,1.0,1.0,100.0,17,56,2002,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,10000.0,32.57,-101.43,32.57,-101.43,0.1,75.0,18.6,10.8,6.8,0.0,1.0,5.0,3.1,7.6,7.6,170.0,8.0,13.4,16.1,40.000000000000014,30.0,7.016709298534877e-15,68.0,-45.00000000000001,1.0,1.0,75.0,18,5,2005,6,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,30.7,-94.96,30.7,-94.96,0.3,25.0,20.3,10.1,0.0,0.0,1.0,3.6,4.8,7.6,10.8,90.0,8.0,10.7,19.2,40.000000000000014,-19.999999999999996,70.0,68.0,-45.00000000000001,1.0,1.0,60.0,15,50,2007,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,10000.0,32.69,-101.08,32.69,-100.99,5.06,50.0,22.2,13.5,0.0,0.0,1.0,3.7,6.6,7.6,10.8,90.0,8.0,14.8,10.7,40.000000000000014,-30.00000000000001,-1.4033418597069754e-14,68.0,-45.00000000000001,1.0,1.0,60.0,13,34,2008,4,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2.0,0.0,356801.0730935732,28.87,-99.08,0.0,0.0,0.1,10.0,23.9,11.1,0.0,0.0,1.0,4.7,4.9,11.2,17.0,90.0,2.7,9.4,11.2,-10.000000000000009,-20.0,-20.0,44.99999999999999,45.00000000000001,1.0,0.0,70.0,23,30,1968,11,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,0.0,0.0,5000.0,32.4,-94.22,32.45,-93.97,14.9,73.0,29.2,11.0,0.0,0.0,1.0,4.7,9.4,11.6,15.9,90.0,10.7,9.4,11.2,20.00000000000001,-20.0,-20.0,-67.00000000000003,90.0,1.0,0.0,40.0,11,35,1977,3,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,0.0,50000.0,32.15,-96.8,0.0,0.0,2.0,200.0,23.9,6.7,0.0,0.0,1.0,4.7,9.3,7.6,16.4,225.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,22,15,1957,5,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,31.27,-100.82,31.27,-100.82,0.1,70.0,24.4,9.9,0.0,0.0,1.0,4.1,9.3,9.4,13.9,45.0,6.3,5.8,6.3,30.0,70.0,60.00000000000001,68.0,-44.99999999999999,1.0,1.0,0.0,17,29,1996,5,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,32.67,-97.42,0.0,0.0,0.3,20.0,20.3,6.7,0.0,0.0,1.0,4.7,12.5,9.4,12.3,90.0,5.8,9.4,11.2,30.0,-20.0,-20.0,23.0,90.0,1.0,0.0,30.0,11,8,1968,4,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,100000.0,29.39,-96.95,29.4,-96.95,0.8,100.0,24.0,9.0,0.0,0.0,1.0,5.2,2.8,7.6,10.8,90.0,8.0,7.6,13.0,40.000000000000014,-30.00000000000003,30.0,68.0,-45.00000000000001,1.0,1.0,60.0,3,30,2007,3,31,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,35.22,-101.72,0.0,0.0,0.3,10.0,19.3,8.8,0.0,0.0,1.0,4.7,8.5,8.9,12.3,45.0,14.3,9.4,11.2,-90.0,-20.0,-20.0,-90.0,90.0,1.0,0.0,50.0,18,18,1976,6,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,50.0,32.87,-98.65,0.0,0.0,0.1,10.0,16.2,8.2,5.8,0.0,1.0,3.3,9.3,4.0,13.9,90.0,8.9,9.4,11.2,90.0,-20.0,-20.0,68.0,44.99999999999999,1.0,1.0,60.0,23,10,1982,5,27,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,100000.0,29.9762,-93.9766,29.9711,-93.9602,1.04,50.0,20.0,7.8,4.0,0.0,1.0,3.8,10.5,7.6,10.3,90.0,8.0,7.2,8.9,40.000000000000014,50.0,-30.00000000000003,68.0,-45.00000000000001,1.0,1.0,60.0,4,21,2022,5,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,34.15,-99.5,0.0,0.0,0.1,30.0,10.2,5.9,10.0,0.0,1.0,6.4,9.3,7.6,13.9,45.0,7.6,8.0,10.3,90.0,-30.00000000000001,-30.00000000000001,68.0,-44.99999999999999,1.0,1.0,100.0,16,0,1995,6,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,500.0,29.33,-98.4,0.0,0.0,0.3,40.0,43.2,19.4,0.0,0.0,1.0,6.4,9.3,6.3,11.8,45.0,7.6,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,-1.4033418597069754e-14,1.0,1.0,100.0,3,15,1984,2,12,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,1074179.2994791768,31.65,-97.13,0.0,0.0,0.2,10.0,18.5,13.0,0.4,0.0,1.0,7.2,9.3,5.8,13.9,90.0,6.3,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,100.0,15,25,1990,5,18,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50000.0,32.7693,-97.4337,32.7778,-97.4245,0.81,25.0,21.0,11.8,0.0,0.0,1.0,0.7,13.5,7.6,8.9,0.0,8.0,10.3,13.4,40.000000000000014,39.99999999999999,79.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,8,10,2022,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0.0,0.0,497355.08714371553,33.47,-98.85,0.0,0.0,2.0,27.0,21.1,15.6,0.0,0.0,1.0,4.7,6.3,7.2,11.8,120.0,9.4,9.4,11.2,39.99999999999999,-20.0,-20.0,-44.99999999999999,-90.0,1.0,0.0,20.0,17,0,1966,4,10,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,500.0,29.3,-97.3,0.0,0.0,0.1,13.0,21.5,8.5,0.0,0.0,1.0,4.7,13.0,10.3,9.8,45.0,8.9,9.4,11.2,90.0,-20.0,-20.0,-68.0,90.0,1.0,0.0,20.0,15,25,1978,4,23,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,500.0,29.93,-95.12,0.0,0.0,1.0,33.0,13.9,13.3,0.0,0.0,1.0,4.7,12.5,7.2,8.7,90.0,8.9,9.4,11.2,-80.00000000000003,-20.0,-20.0,7.016709298534877e-15,90.0,1.0,0.0,100.0,7,10,1967,9,21,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,36.4,-100.82,36.4,-100.82,0.1,20.0,19.0,14.0,3.2,0.0,1.0,3.8,9.3,7.6,8.9,50.0,8.0,5.8,7.2,40.000000000000014,-70.00000000000003,-79.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,15,54,2000,6,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,75000.0,34.52,-102.9,34.55,-102.9,1.75,40.0,22.0,9.4,3.0,0.0,1.0,5.1,4.2,7.6,10.8,90.0,8.0,10.3,12.5,40.000000000000014,20.0,-80.00000000000003,68.0,-45.00000000000001,1.0,1.0,60.0,20,38,2007,3,23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,31.7548,-102.802,31.7931,-102.779,2.98,100.0,13.2,8.0,24.0,0.0,1.0,4.4,9.3,7.6,10.8,90.0,8.0,9.8,12.5,40.000000000000014,30.0,30.0,68.0,-45.00000000000001,1.0,1.0,60.0,11,56,2010,5,14,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,30000.0,32.24,-95.06,32.26,-95.06,1.0,300.0,23.3,11.4,0.0,0.0,1.0,5.1,3.6,7.6,10.8,90.0,8.0,4.5,17.0,40.000000000000014,-69.99999999999997,-69.99999999999997,68.0,-45.00000000000001,1.0,1.0,60.0,16,50,2008,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,30.49,-99.86,30.49,-99.86,0.1,50.0,23.8,11.2,0.0,0.0,1.0,1.7,16.4,7.6,11.2,270.0,8.0,10.3,12.5,40.000000000000014,-50.000000000000014,-1.4033418597069754e-14,68.0,-45.00000000000001,1.0,1.0,60.0,17,37,2011,4,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,50000.0,31.8,-97.1,0.0,0.0,0.5,500.0,16.0,5.8,10.2,0.0,1.0,9.9,9.3,2.7,15.4,45.0,4.0,4.9,6.3,-10.000000000000057,-79.99999999999999,-90.0,68.0,-1.4033418597069754e-14,1.0,1.0,40.0,19,25,1993,10,17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,34.38,-102.35,0.0,0.0,0.1,10.0,19.2,5.2,0.0,0.0,1.0,7.5,9.3,8.0,11.3,45.0,8.0,8.0,10.3,50.0,-30.00000000000001,-10.000000000000009,68.0,-44.99999999999999,1.0,1.0,80.0,14,0,1995,6,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,107000.0,31.8922,-101.4981,31.8655,-101.5056,1.9,150.0,17.6,5.5,25.6,0.0,1.0,3.5,10.1,7.6,41.0,2.0,8.0,17.0,10.3,40.000000000000014,7.016709298534877e-15,-10.000000000000009,68.0,-45.00000000000001,1.0,1.0,60.0,19,56,2016,5,22,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,28.55,-97.0,0.0,0.0,0.1,13.0,17.1,13.9,3.0,0.0,1.0,6.9,9.3,8.5,10.3,90.0,14.3,9.4,11.2,-19.999999999999996,-2.929935935781397,-5.52704504410815,68.0,-45.00000000000001,1.0,1.0,90.0,13,0,1993,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,0.0,2.0,500000.0,31.05,-94.42,31.08,-94.38,3.3,100.0,25.3,10.5,0.0,0.0,1.0,4.7,8.0,10.7,13.4,45.0,12.5,9.4,11.2,30.0,-20.0,-20.0,-45.00000000000001,44.99999999999999,1.0,0.0,50.0,2,45,1972,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2.0,0.0,0.0,1074179.2994791768,33.18,-102.2,0.0,0.0,0.5,33.0,13.4,6.1,0.0,0.0,1.0,4.7,9.4,14.8,9.8,90.0,7.6,9.4,11.2,7.016709298534877e-15,-20.0,-20.0,44.99999999999999,44.99999999999999,1.0,1.0,100.0,13,0,1971,8,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50000.0,30.1,-96.08,0.0,0.0,0.1,10.0,19.6,14.0,1.0,0.0,1.0,6.5,9.3,12.5,12.3,90.0,10.3,5.8,6.7,20.00000000000001,-59.99999999999997,-30.00000000000001,68.0,-90.0,1.0,1.0,50.0,16,10,1994,5,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,500000.0,32.38,-98.98,32.47,-98.7,17.5,10.0,17.2,8.3,0.0,0.0,1.0,4.7,9.3,7.6,10.3,135.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,16,15,1955,5,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.5904,-95.8242,31.5897,-95.808,0.95,100.0,24.3,11.7,6.8,0.0,1.0,4.3,18.1,7.6,16.1,270.0,8.0,9.4,8.9,40.000000000000014,-59.99999999999999,-1.4033418597069754e-14,68.0,-45.00000000000001,1.0,1.0,60.0,18,35,2011,4,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
